175,2017-04-21,148.49,150.146,148.4,150,5019927,0,1,141.7714207,143.3524934,141.6854929,143.2130993,5019927
176,2017-04-20,147.66,149.05,147.44,148.72,3700195,0,1,140.9789749,142.306083,140.768929,141.9910142,3700195
177,2017-04-19,147.93,148.4,147.02,147.22,3460975,0,1,141.2367585,141.6854929,140.3679324,140.5588832,3460975
178,2017-04-18,147.06,148.18,146.77,147.76,2969413,0,1,140.4061225,141.475447,140.1292439,141.0744503,2969413
179,2017-04-17,145.9,147.31,145.76,147.31,3467650,0,1,139.2986079,140.644811,139.1649423,140.644811,3467650
180,2017-04-13,146.42,147.01,145.87,145.91,2346886,0,1,139.79508,140.3583848,139.2699653,139.3081554,2346886
181,2017-04-12,147.42,147.57,146.367,146.54,4445599,0,1,140.749834,140.8930471,139.744478,139.9096505,4445599
182,2017-04-11,147.91,148.65,147.1,148.2,2844794,0,1,141.2176634,141.9241814,140.4443127,141.4945421,2844794
183,2017-04-10,146.96,148.995,146.75,148.21,5044458,0,1,140.3106471,142.2535715,140.1101488,141.5040896,5044458
184,2017-04-07,147.1,147.8,146.9,147.13,2869120,0,1,140.4443127,141.1126405,140.2533619,140.4729553,2869120
185,2017-04-06,147.04,147.96,147,147.24,2699679,0,1,140.3870274,141.2654011,140.3488373,140.5779782,2699679
186,2017-04-05,146.63,148.44,146.58,146.64,3390363,0,1,139.9955783,141.723683,139.9478406,140.0051258,3390363
187,2017-04-04,146.5,146.9,146.05,146.34,3124200,0,1,139.8714603,140.2533619,139.441821,139.7186997,3124200
188,2017-04-03,146.94,147.2005,146.09,146.62,3775283,0,1,140.291552,140.5402655,139.4800112,139.9860308,3775283
189,2017-03-31,146.87,147.18,146.65,146.83,3248666,0,1,140.2247193,140.520693,140.0146734,140.1865291,3248666
190,2017-03-30,146.72,147.38,146.43,146.95,2450781,0,1,140.0815062,140.7116438,139.8046275,140.3010996,2450781
191,2017-03-29,146.37,147.42,145.96,147.04,3729973,0,1,139.7473423,140.749834,139.3558931,140.3870274,3729973
192,2017-03-28,147.29,147.35,145.94,147.2,4635519,0,1,140.6257159,140.6830012,139.3367981,140.5397881,4635519
193,2017-03-27,147.07,147.68,146.26,146.87,2943006,0,1,140.4156701,140.99807,139.6423193,140.2247193,2943006
194,2017-03-24,147.85,150.15,147.01,147.71,4735350,0,1,141.1603782,143.3563124,140.3583848,141.0267126,4735350
195,2017-03-23,147.28,148.41,147.03,147.99,3219352,0,1,140.6161684,141.6950404,140.3774799,141.2940437,3219352
196,2017-03-22,146.73,147.93,146.06,147.36,3169038,0,1,140.0910537,141.2367585,139.4513685,140.6925487,3169038
197,2017-03-21,148.33,148.7,146.26,146.61,4530019,0,1,141.6186601,141.9719191,139.6423193,139.9764832,4530019
198,2017-03-20,149.38,149.59,147.7,147.8,5906058,0,1,142.6211518,142.8216501,141.0171651,141.1126405,5906058
199,2017-03-17,149.4,149.99,148.13,149.6,9001961,0,1,142.6402469,143.2035517,141.4277093,142.8311977,9001961
200,2017-03-16,148.4,149.19,148.01,148.73,3544464,0,1,141.6854929,142.4397485,141.3131388,142.0005617,3544464
201,2017-03-15,147.35,148.38,146.76,147.95,3670513,0,1,140.6830012,141.6663978,140.1196963,141.2558536,3670513
202,2017-03-14,147.27,147.59,146.46,147.16,3272706,0,1,140.6066209,140.9121421,139.8332701,140.5015979,3272706
