156,CenterPoint Energy,Texas,Fort Bend,16394,268130,28/08/17 23:32,3266,19.92192265,2.166666667
157,CenterPoint Energy,Texas,Fort Bend,11568,268130,29/08/17 1:42,3839,33.18637621,1.166666667
158,CenterPoint Energy,Texas,Fort Bend,13863,268130,29/08/17 2:52,2038,14.70100267,0.5
159,CenterPoint Energy,Texas,Fort Bend,23557,268130,29/08/17 3:22,9673,41.06210468,1
160,CenterPoint Energy,Texas,Fort Bend,19043,268130,29/08/17 4:22,4699,24.67573387,0.833333333
161,CenterPoint Energy,Texas,Fort Bend,17858,268130,29/08/17 5:12,2605,14.58729981,0.333333333
162,CenterPoint Energy,Texas,Fort Bend,15869,268130,29/08/17 5:32,1989,12.53387107,4.333333333
163,CenterPoint Energy,Texas,Fort Bend,36365,268130,29/08/17 9:52,17974,49.4266465,0.35
164,CenterPoint Energy,Texas,Fort Bend,28129,268130,29/08/17 10:13,8236,29.27939138,3.15
165,CenterPoint Energy,Texas,Fort Bend,20111,268130,29/08/17 13:22,8352,41.52951121,2.666666667
166,CenterPoint Energy,Texas,Fort Bend,16091,268130,29/08/17 16:02,1269,7.886396122,1.833333333
167,CenterPoint Energy,Texas,Fort Bend,22575,268130,29/08/17 17:52,7316,32.40753045,0.166666667
168,CenterPoint Energy,Texas,Fort Bend,17128,268130,29/08/17 18:02,5447,31.80172816,0.5
169,CenterPoint Energy,Texas,Fort Bend,13001,268130,29/08/17 18:32,4121,31.69756173,1.833333333
170,CenterPoint Energy,Texas,Fort Bend,19953,268130,29/08/17 20:22,5126,25.69037238,1
171,CenterPoint Energy,Texas,Fort Bend,15794,268130,29/08/17 21:22,4159,26.3327846,0.166666667
172,CenterPoint Energy,Texas,Fort Bend,17057,268130,29/08/17 21:32,1263,7.404584628,0.5
173,CenterPoint Energy,Texas,Fort Bend,15396,268130,29/08/17 22:02,2103,13.65939205,0.666666667
174,CenterPoint Energy,Texas,Fort Bend,14116,268130,29/08/17 22:42,1742,12.3406064,0.666666667
175,CenterPoint Energy,Texas,Fort Bend,13142,268130,29/08/17 23:22,809,6.15583625,1
176,CenterPoint Energy,Texas,Fort Bend,13027,268130,30/08/17 0:22,1132,8.689644584,0.85
177,CenterPoint Energy,Texas,Fort Bend,11634,268130,30/08/17 1:13,1671,14.36307375,2.816666667
178,CenterPoint Energy,Texas,Fort Bend,12613,268130,30/08/17 4:02,1092,8.657734084,4.683333333
179,CenterPoint Energy,Texas,Fort Bend,36700,268130,30/08/17 8:43,23572,64.22888283,0.483333333
180,CenterPoint Energy,Texas,Fort Bend,30777,268130,30/08/17 9:12,6029,19.5893037,0.166666667
181,CenterPoint Energy,Texas,Fort Bend,19527,268130,30/08/17 9:22,11250,57.61253649,6.166666667
182,CenterPoint Energy,Texas,Fort Bend,17379,268130,30/08/17 15:32,1315,7.566603372,1.316666667
183,CenterPoint Energy,Texas,Fort Bend,20575,268130,30/08/17 16:51,3509,17.05467801,0.833333333
184,CenterPoint Energy,Texas,Fort Bend,16320,268130,30/08/17 17:41,3928,24.06862745,0.2
185,CenterPoint Energy,Texas,Fort Bend,17963,268130,30/08/17 17:53,1643,9.146579079,0.466666667
186,CenterPoint Energy,Texas,Fort Bend,14147,268130,30/08/17 18:21,3670,25.94189581,0.333333333
187,CenterPoint Energy,Texas,Fort Bend,13318,268130,30/08/17 18:41,829,6.224658357,2.833333333
188,CenterPoint Energy,Texas,Fort Bend,10696,268130,30/08/17 21:31,1619,15.13649963,0.35
189,CenterPoint Energy,Texas,Fort Bend,21039,268130,30/08/17 21:52,10141,48.20096012,0.65
190,CenterPoint Energy,Texas,Fort Bend,10847,268130,30/08/17 22:31,10175,93.80473864,0.333333333
191,CenterPoint Energy,Texas,Fort Bend,11634,268130,30/08/17 22:51,736,6.326285027,0.666666667
192,CenterPoint Energy,Texas,Fort Bend,9996,268130,30/08/17 23:31,1315,13.1552621,0.166666667
193,CenterPoint Energy,Texas,Fort Bend,9352,268130,30/08/17 23:41,644,6.886227545,1.833333333
194,CenterPoint Energy,Texas,Fort Bend,9830,268130,31/08/17 1:31,1069,10.87487284,5.5
195,CenterPoint Energy,Texas,Fort Bend,14147,268130,31/08/17 7:01,4032,28.50074221,1
