Date,Open Price,High Price,Low Price,Last Traded Price,Close Price,Total Traded Quantity,Turnover (in Lakhs)
2006-08-03,230.26,233.27,227.1,227.72,228.64,17171435.0,39605.17
2006-08-02,226.55,230.13,226.55,229.33,229.31,8904291.7,20318.6
2006-08-01,225.4,229.32,225.4,227.48,227.16,15036102.24,34165.91
2006-07-31,228.64,230.95,225.88,226.55,226.51,14346004.72,32714.55
2006-07-28,233.43,233.43,225.4,226.9,226.56,15595678.6,35508.47
2006-07-27,232.55,235.07,228.7,231.2,231.44,20236525.7,46962.6
2006-07-26,229.1,232.55,227.04,230.64,231.39,12743218.48,29351.56
2006-07-25,227.89,229.33,226.09,227.96,228.59,13621090.32,31004.16
2006-07-24,222.62,225.63,217.88,225.18,224.82,23001418.62,51212.01
2006-07-21,229.1,230.26,221.14,223.79,223.91,28751950.46,64465.86
2006-07-20,230.72,233.73,228.0,230.3,230.35,31127341.2,71928.23
2006-07-19,233.73,238.33,226.13,227.06,227.49,29111052.16,66497.29
2006-07-18,239.05,240.67,228.89,231.88,232.43,27544655.74,64152.7
2006-07-17,244.83,247.24,237.83,238.82,238.68,12709283.14,30835.8
2006-07-14,246.46,250.62,243.16,249.92,247.4,14032566.4,34479.94
2006-07-13,251.37,253.4,247.69,248.11,248.87,14408763.24,35988.83
2006-07-12,239.79,254.56,233.98,253.88,254.11,31737671.48,79035.53
2006-07-11,241.83,243.62,239.79,243.1,242.8,14992379.12,36279.26
2006-07-10,239.74,242.95,236.78,241.49,241.44,19337876.96,46468.56
2006-07-07,253.17,253.17,237.49,239.51,238.72,28561371.6,69934.21
2006-07-06,249.91,252.47,247.88,250.4,250.68,18449664.2,46158.78
2006-07-05,248.54,254.32,246.49,254.09,253.2,18914002.98,47610.59
2006-07-04,247.61,250.78,247.15,249.72,248.7,15638183.12,38906.71
2006-07-03,245.68,249.86,243.98,247.43,247.87,18935393.54,46790.65
2006-06-30,237.18,246.22,237.18,244.83,245.26,25718094.26,62515.51
2006-06-29,236.94,238.36,231.76,233.49,233.35,26042897.64,61332.09
2006-06-28,222.65,232.8,222.65,232.11,231.63,27672774.24,63473.51
2006-06-27,229.79,233.93,226.68,227.3,228.12,54049217.28,124362.34
2006-06-26,234.88,236.92,226.21,226.68,227.06,30453051.06,70636.58
2006-06-25,233.73,236.97,231.9,232.34,233.08,3610648.72,8428.81
2006-06-23,224.01,235.23,220.33,234.42,234.17,26061946.0,59627.65
2006-06-22,224.47,229.89,223.82,224.03,225.65,20969395.66,47764.23
2006-06-21,215.21,224.12,212.44,222.85,223.12,28075305.2,61596.4
2006-06-20,215.21,216.6,211.97,212.16,214.06,19575156.32,41948.12
2006-06-19,212.44,217.53,208.96,217.39,216.07,17298983.1,37189.04
2006-06-16,210.12,218.69,210.12,215.62,213.27,30059754.76,64622.18
2006-06-15,202.95,208.27,201.91,208.04,207.2,25928339.44,53119.05
2006-06-14,200.17,206.65,195.13,199.5,198.66,37091765.4,74245.56
2006-06-13,205.96,205.96,196.93,197.94,198.7,31303815.26,62613.92
2006-06-12,212.44,219.38,206.72,208.96,208.51,30420563.36,63835.97
2006-06-09,188.6,215.03,188.6,212.67,213.54,48819547.12,101151.79
2006-06-08,203.9,204.8,186.75,189.76,191.08,51617234.52,100945.72
2006-06-07,209.43,212.9,203.38,206.65,206.65,49786654.22,103471.26
2006-06-06,212.9,214.06,208.27,209.49,209.78,36363687.8,76914.26
2006-06-05,222.62,224.63,214.07,214.08,214.14,25272198.86,55298.04
2006-06-02,215.21,222.62,214.07,221.93,221.72,24624480.52,53692.57
2006-06-01,223.31,223.31,214.06,214.29,214.14,38614477.58,83631.05
2006-05-31,214.79,220.49,208.84,219.83,218.49,39768594.54,85181.66
2006-05-30,219.76,223.84,216.4,216.69,218.67,15486524.62,34282.3
2006-05-29,220.28,223.95,217.77,218.5,218.9,16274072.44,35904.26
2006-05-26,219.83,227.11,218.12,219.37,219.48,28959864.7,64319.38
2006-05-25,216.26,220.28,211.24,217.77,217.54,39732627.2,86032.95
2006-05-24,222.58,222.58,198.08,215.25,214.92,50033709.1,108197.63
2006-05-23,215.02,224.41,210.94,219.97,221.45,36674192.86,79594.1
2006-05-22,227.84,228.76,192.35,212.66,212.82,56385601.42,121797.59
2006-05-19,231.28,242.73,220.17,223.95,223.98,61129448.42,140379.68
2006-05-18,243.87,244.97,227.27,230.52,230.09,41702983.72,97994.34
2006-05-17,244.83,250.04,241.58,249.38,248.73,25529432.94,62891.71
2006-05-16,234.7,241.56,223.49,240.9,239.0,54699424.5,128019.74
2006-05-15,245.02,245.02,231.63,231.92,233.94,42469089.12,100878.6
2006-05-12,256.59,256.59,242.04,244.64,244.29,37374874.88,92289.16
2006-05-11,269.06,271.21,252.12,252.74,254.23,52923224.42,136997.37
2006-05-10,265.62,269.06,260.42,268.15,267.87,44556605.94,117806.34
2006-05-09,265.62,267.84,260.13,264.82,264.27,31636183.06,83512.85
2006-05-08,255.32,267.69,254.63,266.34,264.48,33900938.2,89114.55
2006-05-05,248.15,253.95,247.76,252.32,251.72,26091608.36,65558.86
2006-05-04,238.61,256.65,238.14,246.39,247.35,61955190.82,153942.37
2006-05-03,236.13,238.61,233.82,237.46,237.13,11674928.94,27594.73
2006-05-02,234.71,238.81,234.48,235.89,236.12,13300612.92,31507.01
2006-04-29,230.5,235.86,230.5,234.48,234.24,5148060.44,12066.82
2006-04-28,225.55,231.51,222.35,231.28,231.03,27334525.7,62482.49
2006-04-27,224.87,240.44,224.87,230.13,228.52,43030290.68,98280.09
2006-04-26,219.83,224.87,218.03,223.93,224.1,20941844.76,46503.54
2006-04-25,223.84,225.55,217.77,218.66,218.71,15392715.18,33958.81
2006-04-24,223.26,228.87,221.2,222.69,223.77,29157728.78,65671.44
2006-04-21,228.99,230.82,218.34,223.47,223.25,37779586.18,84221.15
2006-04-20,214.11,228.92,214.11,227.61,227.28,65123867.94,144601.83
2006-04-19,205.84,213.42,204.71,210.67,211.08,46552182.4,98073.05
2006-04-18,195.51,205.12,195.51,204.03,204.1,35858883.46,72081.2
2006-04-17,194.64,196.24,193.75,195.19,194.97,13030115.4,25410.31
2006-04-13,190.06,195.3,189.42,194.17,193.84,38231165.08,73759.86
2006-04-12,191.23,196.63,188.02,188.68,189.77,40960111.24,79208.37
2006-04-10,190.75,192.74,188.72,191.66,191.49,20104992.52,38350.72
2006-04-07,193.38,193.79,189.98,190.29,190.85,18521346.12,35574.51
2006-04-05,193.04,193.49,191.2,192.35,192.46,19931413.8,38280.56
2006-04-04,190.29,193.04,190.07,191.89,191.6,17162024.02,32846.24
2006-04-03,183.42,190.75,183.42,190.52,189.78,21974914.7,41440.11
2006-03-31,183.18,185.02,180.44,182.27,182.12,36474250.04,66890.16
2006-03-30,182.27,184.77,180.44,181.47,182.21,14232776.92,26076.85
2006-03-29,182.27,182.69,180.27,181.87,181.76,8069494.82,14658.46
2006-03-28,182.05,182.51,180.35,181.36,181.1,8001826.78,14504.42
2006-03-27,179.99,182.66,179.99,181.13,181.9,13329972.88,24198.99
2006-03-24,177.7,179.75,177.7,179.2,179.12,12341110.98,22081.89
2006-03-23,178.95,179.63,176.01,177.6,178.0,16893849.78,30075.63
2006-03-22,179.28,180.1,173.71,176.21,176.9,22314412.24,39634.51
2006-03-21,178.61,182.05,177.35,178.84,178.72,19087513.06,34324.18
2006-03-20,177.85,178.61,176.43,178.52,178.17,10840766.82,19243.81
2006-03-17,176.32,179.06,174.74,177.25,177.48,27907592.64,49435.9
2006-03-16,170.6,176.32,170.02,176.32,175.98,38525629.18,67120.33
2006-03-14,168.08,170.94,166.97,169.57,170.02,16322817.9,27622.48
2006-03-13,167.5,169.74,167.39,167.95,168.39,17319881.2,29210.56
2006-03-10,167.39,168.97,166.51,167.16,167.49,15090281.14,25315.02
2006-03-09,165.79,166.87,162.92,166.02,166.42,20170040.3,33374.59
2006-03-08,167.85,167.85,162.96,165.0,164.85,30693162.5,50763.71
2006-03-07,167.92,169.45,166.93,167.28,167.73,23561185.72,39655.48
2006-03-06,164.18,168.05,164.18,167.44,167.67,26772568.64,44515.63
2006-03-03,163.72,164.41,162.18,164.18,163.9,18278125.44,29865.6
2006-03-02,162.58,164.65,161.89,162.64,163.3,16690850.0,27276.3
2006-03-01,162.12,163.48,160.77,161.92,162.18,19754743.2,32019.64
2006-02-28,161.15,163.71,159.22,162.12,162.32,33717385.06,54507.4
2006-02-27,160.98,161.63,159.6,160.31,160.32,23577636.56,37799.82
2006-02-24,160.75,161.99,160.06,160.75,160.94,10486748.72,16875.52
2006-02-23,161.44,161.86,159.16,160.41,160.37,27126355.28,43465.29
2006-02-22,160.12,161.55,159.84,160.75,161.2,12821700.44,20637.01
2006-02-21,160.76,161.67,158.99,159.89,159.78,14675119.42,23593.17
2006-02-20,158.92,161.08,157.77,160.73,160.76,14088711.0,22473.64
2006-02-17,160.98,162.01,158.0,158.69,158.72,20228690.32,32232.67
2006-02-16,160.71,162.44,158.93,159.72,159.62,17725736.66,28458.69
2006-02-15,163.06,164.62,159.49,159.84,160.71,33448267.52,53920.71
2006-02-14,163.72,165.87,163.06,163.56,163.54,28854705.18,47342.18
2006-02-13,163.72,165.1,163.72,163.89,164.14,13847341.98,22741.19
2006-02-10,163.72,165.68,163.72,164.87,164.78,22561563.32,37030.92
2006-02-08,164.86,165.33,163.5,163.74,164.07,29480605.18,48427.75
2006-02-07,165.0,165.67,161.78,165.1,165.0,29703837.68,48769.16
2006-02-06,159.15,165.5,156.52,165.09,164.95,41600247.94,67797.86
2006-02-03,161.89,161.89,159.15,159.59,159.51,14976059.92,24039.55
2006-02-02,162.56,163.93,160.52,162.59,162.28,21933379.32,35520.15
2006-02-01,163.64,164.6,160.52,161.88,161.39,21565286.1,35148.4
2006-01-31,162.22,164.83,162.22,163.29,163.48,27115472.48,44364.99
2006-01-30,160.29,164.46,160.29,162.72,162.82,31691885.28,51702.78
2006-01-27,159.12,161.02,159.1,160.05,159.98,27422570.6,43872.65
2006-01-25,159.38,160.25,156.86,158.12,157.63,58421158.6,92500.59
2006-01-24,162.58,163.5,157.76,159.29,158.79,49404463.9,79164.35
2006-01-23,160.75,161.67,158.92,161.57,160.83,18232305.94,29231.53
2006-01-20,161.89,162.44,160.75,161.09,161.26,16856227.3,27227.69
2006-01-19,160.29,167.08,158.32,161.55,161.32,44421859.38,71168.08
2006-01-18,132.84,166.56,132.84,158.82,158.85,266393527.48,432534.36
2006-01-17,200.42,214.56,199.69,212.25,212.62,197171159.16,412620.46
2006-01-16,203.34,203.34,197.89,200.37,199.9,67153101.58,133915.8
2006-01-13,203.79,205.4,202.21,202.32,202.69,44246031.62,90079.69
2006-01-12,197.64,205.4,197.64,203.17,203.08,85934184.7,173949.48
2006-01-10,208.15,208.38,203.4,204.39,204.74,41924700.86,86151.44
2006-01-09,211.35,211.93,207.51,208.13,208.42,27249371.82,57158.57
2006-01-06,211.06,213.29,209.09,210.52,210.83,27770321.92,58669.1
2006-01-05,213.64,214.33,210.67,210.87,211.06,23183218.48,49143.33
2006-01-04,210.9,214.33,210.67,212.86,212.92,18870053.84,40162.17
2006-01-03,205.98,211.56,205.17,210.44,210.67,21419368.52,44607.48
2006-01-02,204.49,206.55,203.83,205.96,205.6,15991499.92,32830.45
2005-12-30,205.63,206.28,202.71,203.55,203.64,21607594.44,44267.33
2005-12-29,198.76,204.94,198.76,204.89,204.05,39671963.96,80511.19
2005-12-28,199.22,203.77,198.76,199.22,199.79,47328109.38,95322.81
2005-12-27,191.2,199.2,189.63,198.3,198.51,25733699.18,50123.96
2005-12-26,192.35,192.79,189.37,190.86,190.68,23246462.68,44244.71
2005-12-23,195.78,196.93,192.4,193.49,193.01,25366540.5,49237.59
2005-12-22,197.85,199.16,195.37,195.78,196.0,25018182.16,49308.67
2005-12-21,196.04,197.71,194.42,197.05,196.96,16416457.04,32206.62
2005-12-20,196.88,198.47,195.16,195.56,195.68,15823816.78,31094.35
2005-12-19,195.56,197.27,195.56,196.15,196.28,10667930.52,20962.23
2005-12-16,194.64,195.56,192.83,195.23,194.49,21080176.68,40894.86
2005-12-15,197.85,198.05,192.14,194.13,193.55,23026736.94,44875.23
2005-12-14,199.25,200.0,196.01,196.47,197.38,17262750.94,34155.3
2005-12-13,198.28,200.25,196.77,199.5,199.58,17511557.12,34833.3
2005-12-12,198.33,200.0,196.94,197.03,197.66,11654643.8,23160.76
2005-12-09,192.35,198.05,192.35,197.93,197.7,28288966.22,55623.11
2005-12-08,194.64,195.15,191.26,194.02,193.76,20677731.92,39841.19
2005-12-07,192.35,194.62,189.83,193.6,193.14,23051742.9,44192.09
2005-12-06,192.81,193.91,190.06,191.82,191.6,21986426.36,42211.02
2005-12-05,193.95,195.08,191.44,192.92,192.41,16777685.22,32424.52
2005-12-02,192.81,194.46,191.2,191.74,192.21,17683397.72,34160.89
2005-12-01,190.75,193.11,190.12,192.53,192.25,26546043.34,50849.68
2005-11-30,194.69,195.89,189.85,190.31,190.68,27719698.62,53691.18
2005-11-29,194.46,198.27,192.49,194.04,194.22,35301564.24,68795.54
2005-11-28,193.73,194.64,192.98,194.04,194.16,16398744.12,31814.18
2005-11-26,193.27,194.18,192.84,194.18,193.7,3457324.28,6689.46
2005-11-25,193.73,193.73,191.51,193.04,192.96,20519914.04,39511.22
2005-11-24,190.75,194.28,190.75,193.38,193.29,25584405.86,49219.47
2005-11-23,188.0,190.96,187.46,190.52,190.52,25154007.36,47640.26
2005-11-22,189.97,192.11,186.63,187.54,187.61,29938485.76,56863.56
2005-11-21,189.15,190.94,187.95,189.89,189.84,22480894.42,42644.77
2005-11-18,190.51,191.2,188.6,188.95,189.18,16228689.64,30843.77
2005-11-17,168.31,190.51,168.31,189.98,189.9,26081035.64,49233.51
2005-11-16,183.42,187.54,183.42,187.13,187.19,25217225.34,46815.31
2005-11-14,182.05,183.88,180.01,183.19,182.84,14025982.14,25556.43
2005-11-11,180.21,184.16,180.21,182.23,182.14,21960983.7,40059.85
2005-11-10,181.68,182.12,179.32,179.75,179.92,14054542.9,25340.62
2005-11-09,181.36,183.4,180.23,181.58,181.16,18568506.32,33738.33
2005-11-08,182.05,182.05,179.19,181.87,181.01,18982772.8,34318.51
2005-11-07,175.15,181.06,175.15,180.25,180.44,22303105.86,40027.88
2005-11-02,174.89,178.47,173.29,178.37,178.08,22497262.28,39562.66
2005-11-01,177.92,178.59,174.54,174.72,175.45,7345396.44,12917.4
2005-10-31,168.88,175.15,168.88,175.06,174.6,20772475.92,35759.52
2005-10-28,172.89,173.72,168.88,170.02,169.82,26863530.74,45999.07
2005-10-27,175.41,176.28,170.63,171.28,171.81,46382241.48,80573.52
2005-10-26,176.3,177.44,174.34,174.83,174.85,18434869.02,32403.75
2005-10-25,174.27,178.47,174.05,175.41,175.77,21915758.1,38641.42
2005-10-24,176.37,177.57,172.66,174.03,173.37,21312331.16,37238.57
2005-10-21,172.66,177.01,170.2,176.37,176.6,41502660.96,72131.77
2005-10-20,172.89,175.38,168.78,172.43,171.32,33217859.9,56988.95
2005-10-19,171.77,173.53,168.31,171.18,171.12,38221758.36,65473.87
2005-10-18,178.0,178.93,171.4,171.95,173.22,27430387.68,48266.76
2005-10-17,178.02,178.57,173.81,176.61,176.55,27183542.32,47844.31
2005-10-14,177.46,178.02,174.38,174.6,174.91,31897426.72,56147.91
2005-10-13,179.92,181.57,177.03,177.27,177.52,26382666.14,47287.02
2005-10-11,180.21,181.09,176.78,180.36,180.63,16560968.38,29691.98
2005-10-10,180.67,181.57,178.68,179.05,179.28,16223671.86,29195.9
2005-10-07,182.04,182.04,177.63,180.21,180.54,34865064.9,62887.46
2005-10-06,183.19,183.19,180.19,181.41,181.1,26081074.94,47333.6
2005-10-05,185.02,185.46,182.74,183.88,183.66,16815211.6,30919.74
2005-10-04,182.27,185.23,181.89,184.74,184.71,18925563.92,34753.37
2005-10-03,179.75,183.83,179.75,181.96,181.87,20998472.82,38258.67
2005-09-30,184.56,185.46,178.84,181.36,181.71,37718818.14,68545.77
2005-09-29,183.19,186.26,183.19,184.83,185.09,31176066.52,57644.34
2005-09-28,180.9,184.02,179.75,183.8,183.29,30474803.66,55425.79
2005-09-27,180.88,182.27,178.62,180.04,180.44,31107079.6,56176.34
2005-09-26,171.74,179.41,171.74,179.3,178.67,28201165.88,49761.99
2005-09-23,175.86,175.86,169.25,171.28,171.23,46147444.92,79472.2
2005-09-22,179.53,179.53,171.74,173.34,172.76,36734008.88,64578.7
2005-09-21,178.61,179.75,171.74,179.19,179.13,50018747.44,88378.52
2005-09-20,175.18,178.84,173.12,178.74,178.14,42211810.8,74390.23
2005-09-19,177.33,192.35,173.58,175.06,175.0,16815080.58,29370.86
2005-09-16,174.94,175.83,173.11,174.42,174.96,17045536.26,29756.16
2005-09-15,169.8,174.94,168.33,174.54,174.21,23736004.66,40989.1
2005-09-14,171.74,173.12,168.66,170.12,169.67,18518005.3,31630.75
2005-09-13,172.43,173.91,171.73,171.97,172.27,23829543.38,41204.61
2005-09-12,170.66,172.64,170.4,172.5,172.31,16464861.86,28259.61
2005-09-09,169.45,170.6,168.22,170.14,169.83,17881663.6,30352.79
2005-09-08,168.08,170.71,167.93,168.99,169.14,23187258.06,39312.5
2005-09-06,167.16,168.29,166.13,166.93,166.91,13540226.4,22630.66
2005-09-05,167.62,168.84,166.75,167.08,167.24,16285531.7,27335.43
2005-09-02,166.02,167.76,164.9,166.98,167.28,21698146.06,36120.37
2005-09-01,164.65,167.03,164.65,166.33,166.41,23314222.44,38773.01
2005-08-31,163.04,165.73,162.18,164.65,164.73,29312577.04,48197.11
2005-08-30,160.98,162.54,160.07,162.24,162.03,19645692.6,31724.32
2005-08-29,161.67,166.02,158.7,160.75,160.37,19948995.7,31927.17
2005-08-26,160.17,161.19,158.83,159.73,160.0,15828611.86,25352.95
2005-08-25,160.18,160.47,158.68,159.38,159.46,31451123.28,50188.61
2005-08-24,157.32,159.6,156.42,159.38,159.11,30203122.66,47784.87
2005-08-23,161.44,161.78,156.41,156.88,156.89,28870474.74,45745.28
2005-08-22,162.51,163.41,159.05,160.29,160.13,22137235.06,35673.51
2005-08-19,171.74,171.74,161.01,161.09,161.61,28300106.66,46067.92
2005-08-18,164.87,170.37,161.49,162.4,162.21,37881348.1,62015.24
2005-08-17,160.29,164.41,159.15,164.31,163.71,30562241.52,49586.83
2005-08-16,161.32,162.58,159.63,159.86,160.25,22725320.42,36509.34
2005-08-12,164.83,165.49,160.79,161.21,161.26,28211048.6,45851.07
2005-08-11,165.48,167.05,163.27,163.96,164.32,28866570.56,47554.55
2005-08-10,164.8,165.48,162.4,165.08,164.74,31891138.12,52339.67
2005-08-09,163.5,165.97,160.89,162.29,162.04,38881363.54,63571.15
2005-08-08,171.7,182.96,161.92,162.65,162.88,48541002.98,79708.19
2005-08-05,167.16,169.43,165.41,165.95,166.19,35109831.54,58573.59
2005-08-04,164.18,173.04,164.18,166.96,166.98,63175242.06,105675.25
2005-08-03,173.99,174.01,162.73,163.05,163.61,114139905.46,192163.72
2005-08-02,163.02,170.93,162.81,169.34,169.79,39708132.18,66526.89
2005-08-01,160.98,162.56,159.49,162.25,162.07,19460056.38,31362.89
2005-07-29,159.84,163.02,158.69,160.1,161.06,33250399.08,53753.26
2005-07-27,158.57,161.41,157.87,159.73,160.03,33022961.06,52775.32
2005-07-26,156.86,158.55,155.76,158.46,158.27,19247706.64,30295.06
2005-07-25,158.32,159.31,156.76,157.32,157.44,24041430.18,37968.81
2005-07-22,155.71,158.32,155.29,157.72,157.9,16711200.64,26276.31
2005-07-21,154.79,157.15,153.57,155.96,155.31,21714920.04,33753.69
2005-07-20,152.51,156.4,152.51,155.37,155.51,25442287.68,39505.15
2005-07-19,152.05,153.83,151.39,152.28,152.2,23094828.6,35203.23
2005-07-18,152.74,154.08,150.72,151.71,151.54,34234976.86,51990.78
2005-07-15,147.24,153.42,147.24,152.74,152.66,31002640.66,46790.46
2005-07-14,144.64,148.12,142.22,146.78,146.9,36795825.04,53669.59
2005-07-13,146.55,146.87,144.06,144.31,144.48,11962523.62,17370.42
2005-07-12,145.38,147.47,144.39,146.1,146.17,22416038.78,32761.35
2005-07-11,141.55,145.64,141.55,145.06,145.16,18009156.38,25977.5
2005-07-08,143.81,143.81,140.83,141.73,142.04,24198728.38,34376.5
2005-07-07,146.87,146.87,139.52,141.06,140.59,38150125.0,54543.33
2005-07-06,145.95,148.16,145.95,147.81,147.74,14662105.48,21619.68
2005-07-05,147.47,148.38,145.74,146.61,146.11,20527866.5,30168.85
2005-07-04,147.01,148.73,146.32,147.47,147.56,16660219.24,24570.19
2005-07-01,147.24,147.7,145.99,146.26,146.58,15344930.5,22519.49
2005-06-30,148.38,149.57,145.79,147.1,147.14,31423649.92,46393.36
2005-06-29,145.18,148.16,144.88,147.24,146.98,38568553.3,56479.23
2005-06-28,153.42,153.42,143.61,143.94,144.16,43721373.88,64070.75
2005-06-27,148.38,154.57,147.75,148.08,148.54,54334017.04,82451.16
2005-06-24,148.62,150.79,147.25,150.22,149.91,28153621.38,42097.33
2005-06-23,149.8,150.0,148.09,149.53,148.98,27998615.9,41705.08
2005-06-22,147.24,151.13,147.01,149.56,149.89,56059200.8,83620.54
2005-06-21,144.72,148.38,142.2,147.35,147.96,71951401.84,105604.67
2005-06-20,143.12,147.86,141.14,144.26,144.38,105248712.18,152369.38
2005-06-17,135.1,138.67,133.73,138.14,137.45,39428808.78,53508.81
2005-06-16,132.13,136.25,131.9,135.16,135.16,35930866.2,48288.69
2005-06-15,130.01,132.13,130.01,131.72,131.66,15152315.66,19921.52
2005-06-14,130.75,131.67,129.33,131.51,131.45,14459891.76,18882.74
2005-06-13,129.81,137.37,128.38,130.75,130.43,14240327.62,18438.23
2005-06-10,128.46,130.39,128.46,129.39,129.74,27558055.16,35694.11
2005-06-09,128.42,129.09,127.48,128.24,128.02,17680690.12,22695.37
2005-06-08,126.24,128.24,125.95,127.67,127.88,22606740.86,28750.04
2005-06-07,126.4,127.27,124.8,125.95,125.45,18388145.52,23159.88
2005-06-06,126.86,129.63,125.71,126.55,126.47,27336202.66,35002.88
2005-06-04,127.32,128.85,126.18,127.09,127.13,17619725.56,22478.14
2005-06-03,120.91,127.27,120.91,126.98,126.67,41008760.6,51145.74
2005-06-02,124.57,124.87,121.03,121.36,121.33,16721742.8,20453.2
2005-06-01,123.19,124.61,122.74,123.94,123.88,19242422.46,23817.4
2005-05-31,120.68,123.18,120.08,122.56,122.51,23675424.42,28914.29
2005-05-30,121.71,122.44,120.22,120.52,120.63,9965894.68,12056.12
2005-05-27,121.62,123.52,121.22,121.37,121.65,18311673.4,22450.84
2005-05-26,121.59,122.17,120.57,121.3,121.46,33930359.28,41202.66
2005-05-25,120.91,122.28,120.34,121.59,121.51,17604584.86,21391.38
2005-05-24,122.09,122.68,120.59,121.14,121.59,16004548.78,19435.33
2005-05-23,119.99,122.04,119.53,121.87,121.63,8958380.96,10848.75
2005-05-20,120.22,120.66,118.07,119.11,119.18,18496510.48,22054.74
2005-05-19,121.59,122.51,119.68,119.99,120.06,13228800.52,15962.44
2005-05-18,120.91,121.73,119.79,121.31,121.28,19522069.04,23610.18
2005-05-17,124.11,124.5,120.21,120.69,120.44,15746017.1,19181.52
2005-05-16,123.08,124.49,123.08,123.77,123.71,10537275.92,13039.98
2005-05-13,123.31,123.43,122.28,122.61,122.79,7748684.06,9512.63
2005-05-12,123.63,123.98,122.43,123.18,123.44,16112188.8,19862.71
2005-05-11,122.4,123.63,121.86,122.49,122.51,13855018.44,17008.53
2005-05-10,125.05,125.5,122.66,122.86,122.9,10064313.92,12458.44
2005-05-09,124.04,125.32,123.34,124.77,124.97,14015411.84,17429.99
2005-05-06,121.94,124.32,121.94,124.2,124.0,20528938.24,25346.26
2005-05-05,122.57,123.62,121.77,122.32,122.21,7692205.34,9446.2
2005-05-04,122.4,123.08,121.27,122.2,122.25,9290719.1,11372.19
2005-05-03,120.37,122.62,118.68,122.26,122.16,15296787.7,18630.24
2005-05-02,119.57,120.93,118.48,120.53,120.56,13604615.2,16252.99
2005-04-29,124.25,124.25,118.58,119.28,119.25,16661592.96,20053.02
2005-04-28,121.9,124.2,120.44,123.45,122.81,33263789.02,40551.67
2005-04-27,125.33,126.35,120.43,120.65,121.72,59321623.28,73817.55
2005-04-26,122.4,124.36,122.2,124.16,123.56,17145669.28,21085.94
2005-04-25,123.08,123.93,121.84,122.98,123.46,15335575.28,18866.75
2005-04-22,123.53,124.16,121.09,123.3,123.64,24656411.34,30274.92
2005-04-21,119.24,123.3,118.56,122.85,122.6,26957179.82,32820.8
2005-04-20,116.66,120.13,116.32,119.85,119.7,19223534.34,22776.13
2005-04-19,118.33,119.8,115.62,116.03,116.08,16023517.72,18877.05
2005-04-18,119.01,119.01,116.3,116.98,117.1,19735199.04,23208.76
2005-04-15,122.82,122.82,118.8,119.14,119.63,17327588.7,20853.53
2005-04-13,124.43,124.84,122.62,123.19,123.2,9166221.58,11326.44
2005-04-12,123.8,124.73,123.08,124.18,123.91,14753996.44,18262.2
2005-04-11,125.78,125.78,123.08,123.34,123.61,8261052.8,10257.37
2005-04-08,128.04,128.27,124.97,125.5,125.75,14879105.06,18732.3
2005-04-07,129.37,130.28,127.26,127.81,127.69,16170382.66,20775.62
2005-04-06,126.01,129.37,126.01,129.23,129.08,19456521.04,24942.91
2005-04-05,127.81,128.68,125.01,126.03,125.57,17251209.2,21866.81
2005-04-04,128.04,128.39,126.26,127.14,127.6,15272653.42,19432.21
2005-04-01,125.78,127.95,123.73,127.59,127.5,22265433.72,28138.33
2005-03-31,123.1,124.97,122.74,123.41,123.31,27920983.86,34612.93
2005-03-30,123.75,125.26,121.74,122.53,122.66,25636148.42,31683.59
2005-03-29,128.04,128.25,123.1,123.85,124.01,21131308.02,26505.56
2005-03-28,126.92,129.46,126.8,127.89,127.84,17879599.74,22911.55
2005-03-24,125.33,128.13,125.33,126.8,126.46,35735946.4,45374.14
2005-03-23,122.85,128.7,121.78,124.54,124.82,60403198.24,75481.81
2005-03-22,126.26,126.6,122.2,122.73,123.01,21114267.88,26350.28
2005-03-21,129.4,130.26,126.01,126.09,126.4,12096452.26,15430.74
2005-03-18,126.46,129.6,125.37,129.0,129.14,21267204.0,27186.22
2005-03-17,128.49,129.8,126.06,126.33,127.02,20580102.94,26363.53
2005-03-16,128.96,130.48,128.18,129.65,129.69,18934715.52,24517.5
2005-03-15,130.98,131.9,128.54,128.85,128.91,22164818.08,28841.52
2005-03-14,132.62,133.66,130.09,130.1,130.75,15650029.62,20642.54
2005-03-11,134.59,135.67,132.22,132.73,132.77,26172075.84,35026.21
2005-03-10,132.78,134.82,132.0,133.74,134.14,23901433.14,32029.35
2005-03-09,134.39,135.66,131.89,132.11,132.75,33728766.02,45276.97
2005-03-08,132.97,134.06,131.48,133.69,133.49,32074172.14,42531.64
2005-03-07,125.38,133.34,125.38,132.01,132.54,32110497.58,42210.72
2005-03-04,126.36,129.49,126.36,129.34,129.18,38573536.82,49285.83
2005-03-03,124.25,127.02,124.25,126.24,126.14,28737360.58,36172.15
2005-03-02,123.53,124.64,122.97,124.63,124.13,23009642.28,28478.95
2005-03-01,125.9,125.9,122.96,123.33,123.65,21585200.96,26743.96
2005-02-28,121.99,126.46,121.01,125.13,125.61,33569971.24,41541.36
2005-02-25,124.2,124.41,121.54,121.76,121.98,17640794.24,21605.21
2005-02-24,124.27,125.0,123.21,123.5,123.53,22013414.14,27377.76
2005-02-23,121.88,124.2,121.88,123.88,123.82,24660919.34,30429.09
2005-02-22,120.59,122.25,120.15,122.06,121.84,18852570.36,22885.1
2005-02-21,120.65,121.68,120.05,120.21,120.7,14845529.6,17954.03
2005-02-18,121.04,122.58,119.93,120.59,120.64,19191167.82,23266.87
